dataset_kind,condition,task,reward,agent_index,agent_subject_id,source_file,source_row_index,response_index,unit_id,feature_rank,feature_index,activation,feature_aggregation,max_activation,max_token_index,max_token_id,max_token_text,max_token_is_special_or_control,activation_scope,included_token_count,special_or_control_token_count,sequence_length,model_id,sae_repo,hook,status,error,tokenization_notes,answer_text,comment_text,response_preview,feature_label
safe_risky,baseline,safe_risky_choice,10,0,A1,safe_risky_baseline_10.csv,0,1,safe_risky:baseline:10:0,1,5107,6.71875,max,6.71875,170,13239, resulting,False,all_content,44,13,185,meta-llama/Llama-3.3-70B-Instruct,Goodfire/Llama-3.3-70B-Instruct-SAE-l50,model.layers.50,ok,,could_not_find_user_content_subsequence,Safe Option,"# I chose the Safe Option because it guarantees a certain amount of tokens, whereas the Risky Option has a 50% chance of resulting in no tokens, making the Safe Option a more reliable choice.","Safe Option # I chose the Safe Option because it guarantees a certain amount of tokens, whereas the Risky Option has a 50% chance of resulting in no tokens, making the Safe Option a more reliable choice.",result in outcomes
safe_risky,baseline,safe_risky_choice,10,0,A1,safe_risky_baseline_10.csv,0,1,safe_risky:baseline:10:0,2,35492,5.65625,max,5.65625,167,4,%,False,all_content,44,13,185,meta-llama/Llama-3.3-70B-Instruct,Goodfire/Llama-3.3-70B-Instruct-SAE-l50,model.layers.50,ok,,could_not_find_user_content_subsequence,Safe Option,"# I chose the Safe Option because it guarantees a certain amount of tokens, whereas the Risky Option has a 50% chance of resulting in no tokens, making the Safe Option a more reliable choice.","Safe Option # I chose the Safe Option because it guarantees a certain amount of tokens, whereas the Risky Option has a 50% chance of resulting in no tokens, making the Safe Option a more reliable choice.",probability and percentages
safe_risky,baseline,safe_risky_choice,10,0,A1,safe_risky_baseline_10.csv,0,1,safe_risky:baseline:10:0,3,4162,5.46875,max,5.46875,164,264, a,False,all_content,44,13,185,meta-llama/Llama-3.3-70B-Instruct,Goodfire/Llama-3.3-70B-Instruct-SAE-l50,model.layers.50,ok,,could_not_find_user_content_subsequence,Safe Option,"# I chose the Safe Option because it guarantees a certain amount of tokens, whereas the Risky Option has a 50% chance of resulting in no tokens, making the Safe Option a more reliable choice.","Safe Option # I chose the Safe Option because it guarantees a certain amount of tokens, whereas the Risky Option has a 50% chance of resulting in no tokens, making the Safe Option a more reliable choice.",risk or possibility
safe_risky,baseline,safe_risky_choice,10,0,A1,safe_risky_baseline_10.csv,0,1,safe_risky:baseline:10:0,4,27757,5.0,max,5.0,181,15062, reliable,False,all_content,44,13,185,meta-llama/Llama-3.3-70B-Instruct,Goodfire/Llama-3.3-70B-Instruct-SAE-l50,model.layers.50,ok,,could_not_find_user_content_subsequence,Safe Option,"# I chose the Safe Option because it guarantees a certain amount of tokens, whereas the Risky Option has a 50% chance of resulting in no tokens, making the Safe Option a more reliable choice.","Safe Option # I chose the Safe Option because it guarantees a certain amount of tokens, whereas the Risky Option has a 50% chance of resulting in no tokens, making the Safe Option a more reliable choice.",reliable supplier partner
safe_risky,baseline,safe_risky_choice,10,0,A1,safe_risky_baseline_10.csv,0,1,safe_risky:baseline:10:0,5,11251,4.9375,max,4.9375,153,3738, certain,False,all_content,44,13,185,meta-llama/Llama-3.3-70B-Instruct,Goodfire/Llama-3.3-70B-Instruct-SAE-l50,model.layers.50,ok,,could_not_find_user_content_subsequence,Safe Option,"# I chose the Safe Option because it guarantees a certain amount of tokens, whereas the Risky Option has a 50% chance of resulting in no tokens, making the Safe Option a more reliable choice.","Safe Option # I chose the Safe Option because it guarantees a certain amount of tokens, whereas the Risky Option has a 50% chance of resulting in no tokens, making the Safe Option a more reliable choice.",certain + qualifier
safe_risky,baseline,safe_risky_choice,10,0,A1,safe_risky_baseline_10.csv,0,1,safe_risky:baseline:10:0,6,13951,4.78125,max,4.78125,176,279, the,False,all_content,44,13,185,meta-llama/Llama-3.3-70B-Instruct,Goodfire/Llama-3.3-70B-Instruct-SAE-l50,model.layers.50,ok,,could_not_find_user_content_subsequence,Safe Option,"# I chose the Safe Option because it guarantees a certain amount of tokens, whereas the Risky Option has a 50% chance of resulting in no tokens, making the Safe Option a more reliable choice.","Safe Option # I chose the Safe Option because it guarantees a certain amount of tokens, whereas the Risky Option has a 50% chance of resulting in no tokens, making the Safe Option a more reliable choice.",sum of products for game outcomes
safe_risky,baseline,safe_risky_choice,10,0,A1,safe_risky_baseline_10.csv,0,1,safe_risky:baseline:10:0,7,56793,4.53125,max,4.53125,151,36755, guarantees,False,all_content,44,13,185,meta-llama/Llama-3.3-70B-Instruct,Goodfire/Llama-3.3-70B-Instruct-SAE-l50,model.layers.50,ok,,could_not_find_user_content_subsequence,Safe Option,"# I chose the Safe Option because it guarantees a certain amount of tokens, whereas the Risky Option has a 50% chance of resulting in no tokens, making the Safe Option a more reliable choice.","Safe Option # I chose the Safe Option because it guarantees a certain amount of tokens, whereas the Risky Option has a 50% chance of resulting in no tokens, making the Safe Option a more reliable choice.",guaranteed or guarantee
safe_risky,baseline,safe_risky_choice,10,0,A1,safe_risky_baseline_10.csv,0,1,safe_risky:baseline:10:0,8,11007,4.15625,max,4.15625,150,433, it,False,all_content,44,13,185,meta-llama/Llama-3.3-70B-Instruct,Goodfire/Llama-3.3-70B-Instruct-SAE-l50,model.layers.50,ok,,could_not_find_user_content_subsequence,Safe Option,"# I chose the Safe Option because it guarantees a certain amount of tokens, whereas the Risky Option has a 50% chance of resulting in no tokens, making the Safe Option a more reliable choice.","Safe Option # I chose the Safe Option because it guarantees a certain amount of tokens, whereas the Risky Option has a 50% chance of resulting in no tokens, making the Safe Option a more reliable choice.","gar, gu, guarantee, assure"
safe_risky,baseline,safe_risky_choice,10,0,A1,safe_risky_baseline_10.csv,0,1,safe_risky:baseline:10:0,9,47380,4.09375,max,4.09375,144,358, I,False,all_content,44,13,185,meta-llama/Llama-3.3-70B-Instruct,Goodfire/Llama-3.3-70B-Instruct-SAE-l50,model.layers.50,ok,,could_not_find_user_content_subsequence,Safe Option,"# I chose the Safe Option because it guarantees a certain amount of tokens, whereas the Risky Option has a 50% chance of resulting in no tokens, making the Safe Option a more reliable choice.","Safe Option # I chose the Safe Option because it guarantees a certain amount of tokens, whereas the Risky Option has a 50% chance of resulting in no tokens, making the Safe Option a more reliable choice.",user's choice or preference
safe_risky,baseline,safe_risky_choice,10,0,A1,safe_risky_baseline_10.csv,0,1,safe_risky:baseline:10:0,10,20687,4.0625,max,4.0625,143,2,#,False,all_content,44,13,185,meta-llama/Llama-3.3-70B-Instruct,Goodfire/Llama-3.3-70B-Instruct-SAE-l50,model.layers.50,ok,,could_not_find_user_content_subsequence,Safe Option,"# I chose the Safe Option because it guarantees a certain amount of tokens, whereas the Risky Option has a 50% chance of resulting in no tokens, making the Safe Option a more reliable choice.","Safe Option # I chose the Safe Option because it guarantees a certain amount of tokens, whereas the Risky Option has a 50% chance of resulting in no tokens, making the Safe Option a more reliable choice.",code markers and syntax
safe_risky,baseline,safe_risky_choice,10,1,A2,safe_risky_baseline_10.csv,1,2,safe_risky:baseline:10:1,1,5107,6.71875,max,6.71875,166,13239, resulting,False,all_content,80,13,221,meta-llama/Llama-3.3-70B-Instruct,Goodfire/Llama-3.3-70B-Instruct-SAE-l50,model.layers.50,ok,,could_not_find_user_content_subsequence,Safe Option,"I chose this option because it provides a guaranteed outcome, whereas the Risky Option has a 50% chance of resulting in no tokens, which could be considered a loss. The expected value of the Risky Option is 5 tokens (0.5 * 10 + 0.5 * 0), which is less than the guaranteed 50 tokens from the Safe Option.","Safe Option I chose this option because it provides a guaranteed outcome, whereas the Risky Option has a 50% chance of resulting in no tokens, which could be considered a loss. The expected value of the Risky Option is 5 tokens (0.5 * 10...",result in outcomes
safe_risky,baseline,safe_risky_choice,10,1,A2,safe_risky_baseline_10.csv,1,2,safe_risky:baseline:10:1,2,13951,5.84375,max,5.84375,178,578, The,False,all_content,80,13,221,meta-llama/Llama-3.3-70B-Instruct,Goodfire/Llama-3.3-70B-Instruct-SAE-l50,model.layers.50,ok,,could_not_find_user_content_subsequence,Safe Option,"I chose this option because it provides a guaranteed outcome, whereas the Risky Option has a 50% chance of resulting in no tokens, which could be considered a loss. The expected value of the Risky Option is 5 tokens (0.5 * 10 + 0.5 * 0), which is less than the guaranteed 50 tokens from the Safe Option.","Safe Option I chose this option because it provides a guaranteed outcome, whereas the Risky Option has a 50% chance of resulting in no tokens, which could be considered a loss. The expected value of the Risky Option is 5 tokens (0.5 * 10...",sum of products for game outcomes
safe_risky,baseline,safe_risky_choice,10,1,A2,safe_risky_baseline_10.csv,1,2,safe_risky:baseline:10:1,3,35492,5.625,max,5.625,163,4,%,False,all_content,80,13,221,meta-llama/Llama-3.3-70B-Instruct,Goodfire/Llama-3.3-70B-Instruct-SAE-l50,model.layers.50,ok,,could_not_find_user_content_subsequence,Safe Option,"I chose this option because it provides a guaranteed outcome, whereas the Risky Option has a 50% chance of resulting in no tokens, which could be considered a loss. The expected value of the Risky Option is 5 tokens (0.5 * 10 + 0.5 * 0), which is less than the guaranteed 50 tokens from the Safe Option.","Safe Option I chose this option because it provides a guaranteed outcome, whereas the Risky Option has a 50% chance of resulting in no tokens, which could be considered a loss. The expected value of the Risky Option is 5 tokens (0.5 * 10...",probability and percentages
safe_risky,baseline,safe_risky_choice,10,1,A2,safe_risky_baseline_10.csv,1,2,safe_risky:baseline:10:1,4,11007,5.15625,max,5.15625,150,264, a,False,all_content,80,13,221,meta-llama/Llama-3.3-70B-Instruct,Goodfire/Llama-3.3-70B-Instruct-SAE-l50,model.layers.50,ok,,could_not_find_user_content_subsequence,Safe Option,"I chose this option because it provides a guaranteed outcome, whereas the Risky Option has a 50% chance of resulting in no tokens, which could be considered a loss. The expected value of the Risky Option is 5 tokens (0.5 * 10 + 0.5 * 0), which is less than the guaranteed 50 tokens from the Safe Option.","Safe Option I chose this option because it provides a guaranteed outcome, whereas the Risky Option has a 50% chance of resulting in no tokens, which could be considered a loss. The expected value of the Risky Option is 5 tokens (0.5 * 10...","gar, gu, guarantee, assure"
safe_risky,baseline,safe_risky_choice,10,1,A2,safe_risky_baseline_10.csv,1,2,safe_risky:baseline:10:1,5,6083,5.15625,max,5.15625,152,15632, outcome,False,all_content,80,13,221,meta-llama/Llama-3.3-70B-Instruct,Goodfire/Llama-3.3-70B-Instruct-SAE-l50,model.layers.50,ok,,could_not_find_user_content_subsequence,Safe Option,"I chose this option because it provides a guaranteed outcome, whereas the Risky Option has a 50% chance of resulting in no tokens, which could be considered a loss. The expected value of the Risky Option is 5 tokens (0.5 * 10 + 0.5 * 0), which is less than the guaranteed 50 tokens from the Safe Option.","Safe Option I chose this option because it provides a guaranteed outcome, whereas the Risky Option has a 50% chance of resulting in no tokens, which could be considered a loss. The expected value of the Risky Option is 5 tokens (0.5 * 10...",outcome or results
safe_risky,baseline,safe_risky_choice,10,1,A2,safe_risky_baseline_10.csv,1,2,safe_risky:baseline:10:1,6,4162,5.15625,max,5.15625,160,264, a,False,all_content,80,13,221,meta-llama/Llama-3.3-70B-Instruct,Goodfire/Llama-3.3-70B-Instruct-SAE-l50,model.layers.50,ok,,could_not_find_user_content_subsequence,Safe Option,"I chose this option because it provides a guaranteed outcome, whereas the Risky Option has a 50% chance of resulting in no tokens, which could be considered a loss. The expected value of the Risky Option is 5 tokens (0.5 * 10 + 0.5 * 0), which is less than the guaranteed 50 tokens from the Safe Option.","Safe Option I chose this option because it provides a guaranteed outcome, whereas the Risky Option has a 50% chance of resulting in no tokens, which could be considered a loss. The expected value of the Risky Option is 5 tokens (0.5 * 10...",risk or possibility
safe_risky,baseline,safe_risky_choice,10,1,A2,safe_risky_baseline_10.csv,1,2,safe_risky:baseline:10:1,7,60836,5.03125,max,5.03125,201,20,5,False,all_content,80,13,221,meta-llama/Llama-3.3-70B-Instruct,Goodfire/Llama-3.3-70B-Instruct-SAE-l50,model.layers.50,ok,,could_not_find_user_content_subsequence,Safe Option,"I chose this option because it provides a guaranteed outcome, whereas the Risky Option has a 50% chance of resulting in no tokens, which could be considered a loss. The expected value of the Risky Option is 5 tokens (0.5 * 10 + 0.5 * 0), which is less than the guaranteed 50 tokens from the Safe Option.","Safe Option I chose this option because it provides a guaranteed outcome, whereas the Risky Option has a 50% chance of resulting in no tokens, which could be considered a loss. The expected value of the Risky Option is 5 tokens (0.5 * 10...",multiplication and digits
safe_risky,baseline,safe_risky_choice,10,1,A2,safe_risky_baseline_10.csv,1,2,safe_risky:baseline:10:1,8,56793,4.78125,max,4.78125,151,19883, guaranteed,False,all_content,80,13,221,meta-llama/Llama-3.3-70B-Instruct,Goodfire/Llama-3.3-70B-Instruct-SAE-l50,model.layers.50,ok,,could_not_find_user_content_subsequence,Safe Option,"I chose this option because it provides a guaranteed outcome, whereas the Risky Option has a 50% chance of resulting in no tokens, which could be considered a loss. The expected value of the Risky Option is 5 tokens (0.5 * 10 + 0.5 * 0), which is less than the guaranteed 50 tokens from the Safe Option.","Safe Option I chose this option because it provides a guaranteed outcome, whereas the Risky Option has a 50% chance of resulting in no tokens, which could be considered a loss. The expected value of the Risky Option is 5 tokens (0.5 * 10...",guaranteed or guarantee
safe_risky,baseline,safe_risky_choice,10,1,A2,safe_risky_baseline_10.csv,1,2,safe_risky:baseline:10:1,9,57461,4.53125,max,4.53125,179,3685, expected,False,all_content,80,13,221,meta-llama/Llama-3.3-70B-Instruct,Goodfire/Llama-3.3-70B-Instruct-SAE-l50,model.layers.50,ok,,could_not_find_user_content_subsequence,Safe Option,"I chose this option because it provides a guaranteed outcome, whereas the Risky Option has a 50% chance of resulting in no tokens, which could be considered a loss. The expected value of the Risky Option is 5 tokens (0.5 * 10 + 0.5 * 0), which is less than the guaranteed 50 tokens from the Safe Option.","Safe Option I chose this option because it provides a guaranteed outcome, whereas the Risky Option has a 50% chance of resulting in no tokens, which could be considered a loss. The expected value of the Risky Option is 5 tokens (0.5 * 10...","expectation, anticipation, prediction"
